CHROMOSOME	ABNORMALITY	CODE	ORGAN	TOTAL_CASES	CHR_ORDER
12	-12	3905	0601	4	12
12	+12	3909	0501	19	12
12	-12	5102	0801	2	12
12	+12	5102	0801	4	12
12	+12	5103	0801	3	12
12	+12	5104	0801	32	12
12	-12	5104	0801	37	12
12	+12	5105	0801	2	12
12	-12	5107	0801	2	12
12	-12	5109	0801	4	12
12	+12	5109	0801	8	12
12	+12	5109	0804	2	12
12	+12	5109	0806	2	12
12	-12	5109	0808	2	12
12	+12	5115	0801	10	12
12	-12	5199	0801	4	12
12	-12	5211	0810	8	12
12	-12	5213	0140	2	12
12	+12	5213	0240	5	12
12	+12	5213	0703	18	12
12	-12	5213	0703	9	12
12	-12	5213	0902	2	12
12	+12	5213	1410	2	12
12	-12	5220	0801	3	12
12	-12	5220	0804	4	12
12	+12	5220	0804	8	12
12	+12	6011	0810	3	12
12	-12	6011	0810	7	12
12	-12	6011	1101	21	12
12	+12	6011	1101	5	12
12	+12	6011	1410	5	12
12	-12	6011	1410	7	12
12	+12	8004	0902	2	12
12	-12	8004	0902	6	12
12	+12	8007	0902	3	12
12	+12	8028	0902	2	12
12	-12	8028	0902	4	12
12	-12	8031	0240	2	12
12	-12	8034	0902	3	12
12	-12	8037	0240	2	12
12	-12	8037	0902	3	12
12	+12	8110	0501	4	12
12	-12	8116	0902	4	12
12	-12	8122	0902	2	12
12	-12	8125	0902	2	12
12	+12	8128	0902	2	12
12	-12	8131	0902	2	12
12	-12	8135	0902	2	12
12	+12	8137	0902	2	12
12	-12	8137	0902	8	12
12	-12	8204	0902	2	12
12	+12	8304	0505	25	12
12	-12	8304	0505	6	12
12	+12	8307	0902	2	12
12	-12	8310	0216	2	12
12	-12	8310	0240	2	12
12	-12	8310	0902	11	12
12	+12	8310	0902	3	12
12	+12	8319	0240	3	12
12	+12	8319	0305	3	12
12	+12	8319	0509	2	12
12	+12	8319	0902	14	12
12	-12	8319	0902	5	12
12	+12	8322	0902	15	12
12	-12	8322	0902	7	12
12	+12	8325	0902	2	12
12	-12	8325	0902	3	12
12	-12	8516	0240	2	12
12	+12	8516	0902	11	12
12	-12	8516	0902	16	12
12	+12	8519	0902	2	12
12	+12	8522	0109	2	12
12	+12	8522	0902	33	12
12	-12	8522	0902	6	12
12	+12	8528	0902	2	12
12	-12	8531	0902	5	12
12	-12	8541	0902	11	12
12	+12	8599	0902	2	12
12	-12	8607	0901	3	12
12	-12	8622	0901	11	12
12	+12	8622	0901	19	12
12	+12	8625	0902	5	12
12	-12	8631	0901	2	12
12	-12	8634	0901	5	12
12	+12	8634	0901	5	12
12	-12	8710	0901	23	12
12	+12	8710	0901	8	12
12	-12	8734	0901	6	12
12	+12	8737	0901	5	12
12	+12	8740	0107	2	12
12	+12	8740	0140	2	12
12	+12	8740	0301	2	12
12	+12	8740	0801	2	12
12	-12	8740	0901	5	12
12	+12	8740	0901	66	12
12	+12	8740	0902	5	12
12	+12	8740	1410	3	12
12	+12	8743	0901	2	12
12	-12	8743	0901	3	12
12	-12	8804	0801	23	12
12	+12	8804	0801	41	12
12	-12	8804	0808	2	12
12	+12	8804	0808	4	12
12	-12	8804		3	12
12	+12	8810	0109	4	12
12	-12	8810	0109	7	12
12	+12	8816	0216	2	12
12	-12	8899	0107	2	12
12	+12	8899	0220	2	12
12	+12	9010	0704	3	12
12	+12	9010	1303	2	12
12	+12	9029		4	12
12	+12	9049	0101	2	12
12	-12	9049	0401	2	12
12	+12	9049	0401	2	12
12	+12	9059	0901	2	12
12	+12	9059	0902	5	12
13	+13	1010		12	13
13	+13	1020		11	13
13	-13	1020		13	13
13	-13	1101		158	13
13	+13	1101		174	13
13	-13	1102		13	13
13	+13	1102		85	13
13	-13	1103		40	13
13	+13	1103		71	13
13	-13	1104		70	13
13	+13	1104		77	13
13	-13	1106		4	13
13	+13	1106		5	13
13	-13	1107		41	13
13	+13	1107		58	13
13	-13	1108		10	13
13	+13	1108		31	13
13	+13	1109		11	13
13	-13	1109		4	13
13	+13	1110		10	13
13	-13	1110		3	13
13	+13	1112		16	13
13	-13	1112		54	13
13	+13	1113		14	13
13	-13	1113		25	13
13	-13	1115		2	13
13	-13	1202		39	13
13	+13	1202		49	13
13	+13	1203		7	13
13	+13	1301		3	13
13	+13	1302		5	13
13	-13	1302		8	13
13	+13	1303		3	13
13	+13	1304		3	13
13	+13	1401		7	13
13	-13	1402		6	13
13	-13	1403		6	13
13	+13	1403		6	13
13	+13	1404		3	13
13	-13	1406		2	13
13	+13	1501		12	13
13	-13	1501		29	13
13	-13	1505		12	13
13	+13	1505		9	13
13	-13	1507		8	13
13	+13	1509		15	13
13	-13	1509		47	13
13	+13	1515		2	13
13	-13	1515		4	13
13	-13	1519		9	13
13	-13	1521		15	13
13	+13	1521		7	13
13	+13	1602		201	13
13	-13	1602		484	13
13	+13	1702		28	13
13	-13	1702		654	13
13	+13	1708		2	13
13	-13	1708		68	13
13	-13	1710		3	13
13	+13	1801		19	13
13	-13	1801		42	13
13	-13	1802		73	13
13	+13	1802		9	13
13	-13	1804		9	13
13	+13	1808		3	13
13	-13	1808		92	13
13	+13	1810		27	13
13	-13	1810		75	13
13	-13	1814		2	13
13	+13	1814		4	13
13	+13	1816		2	13
13	-13	1816		7	13
13	-13	1818		2	13
13	-13	1820	0601	2	13
13	-13	1820		126	13
13	+13	1820		59	13
13	+13	1822		10	13
13	-13	1822		19	13
13	-13	1835		2	13
13	-13	1901		11	13
13	+13	1902		2	13
13	-13	1902		22	13
13	-13	1904		2	13
13	-13	1906		22	13
13	-13	1908		23	13
13	+13	1908		3	13
13	-13	1912		2	13
13	+13	1914		2	13
13	-13	1914		4	13
13	-13	1922		6	13
13	-13	1926		18	13
13	+13	1926		6	13
13	-13	2001		6	13
13	-13	2002		2	13
13	-13	2003		18	13
13	-13	2004		6	13
13	-13	2005		34	13
13	-13	2410		9	13
13	+13	3001	0401	12	13
13	-13	3001	0401	9	13
13	-13	3003	0210	3	13
13	+13	3003	0227	44	13
13	+13	3003	0501	6	13
13	+13	3003	0702	3	13
13	-13	3003	0702	4	13
13	-13	3003	0704	3	13
13	+13	3003	0704	3	13
13	-13	3031	0301	3	13
13	-13	3099	0301	3	13
13	+13	3099	0301	4	13
13	+13	3099	0401	3	13
13	+13	3101	0227	2	13
13	-13	3101	0401	3	13
13	+13	3102	0227	13	13
13	-13	3102	0227	9	13
13	+13	3102	0401	11	13
13	-13	3102	0401	6	13
13	-13	3102	0507	2	13
13	-13	3103	0107	8	13
13	-13	3103	0501	2	13
13	-13	3103	0704	3	13
13	-13	3104	0107	10	13
13	-13	3105	0107	6	13
13	+13	3107	0505	2	13
13	-13	3111	0107	51	13
13	+13	3111	0107	8	13
13	+13	3111	0214	2	13
13	-13	3111	0214	7	13
13	+13	3111	0216	13	13
13	-13	3111	0216	17	13
13	+13	3111	0218	12	13
13	-13	3111	0218	36	13
13	+13	3111	0220	3	13
13	-13	3111	0220	7	13
13	-13	3111	0222	3	13
13	+13	3111	0222	3	13
13	-13	3111	0227	15	13
13	+13	3111	0227	59	13
13	-13	3111	0301	108	13
13	+13	3111	0301	50	13
13	-13	3111	0401	105	13
13	+13	3111	0401	18	13
13	+13	3111	0501	15	13
13	-13	3111	0501	90	13
13	-13	3111	0505	2	13
13	-13	3111	0507	2	13
13	+13	3111	0602	2	13
13	-13	3111	0602	8	13
13	-13	3111	0704	11	13
13	+13	3111	0704	3	13
13	-13	3111		2	13
13	-13	3119	0107	4	13
13	-13	3121	0103	3	13
13	-13	3121	0105	14	13
13	+13	3121	0105	2	13
13	-13	3121	0107	36	13
13	+13	3121	0107	7	13
13	-13	3121	0203	32	13
13	+13	3121	0203	6	13
13	-13	3121	0208	19	13
13	+13	3121	0208	2	13
13	-13	3121	0212	10	13
13	+13	3121	0212	3	13
13	-13	3121	0214	3	13
13	-13	3121	0230	2	13
13	-13	3121	0305	2	13
13	-13	3121	0507	8	13
13	+13	3121	0509	2	13
13	-13	3121	0509	3	13
13	-13	3121	0603	2	13
13	-13	3121	1101	5	13
13	+13	3123	1101	2	13
13	-13	3123	1101	3	13
13	-13	3125	1101	6	13
13	-13	3131	0305	12	13
13	+13	3131	0305	8	13
13	-13	3135	0301	16	13
13	+13	3135	0301	83	13
13	-13	3141	0220	3	13
13	+13	3141	0220	5	13
13	-13	3199	0301	3	13
13	-13	3199	0401	2	13
13	-13	3199	0501	3	13
13	-13	3901	0801	2	13
13	-13	3902	0140	2	13
13	+13	3902	0601	2	13
13	-13	3902	0601	59	13
13	-13	3903	0140	2	13
13	-13	3903	0501	2	13
13	+13	3903	0501	2	13
13	+13	3903	0601	13	13
13	-13	3903	0601	75	13
13	-13	3905	0140	4	13
13	-13	3905	0501	4	13
13	-13	3905	0601	42	13
13	+13	3905	0601	5	13
13	-13	3905	0803	2	13
13	-13	5101	0801	12	13
13	-13	5102	0801	5	13
13	-13	5103	0806	2	13
13	+13	5104	0801	8	13
13	-13	5104	0801	98	13
13	-13	5104	0806	3	13
13	-13	5105	0801	2	13
13	+13	5105	0801	2	13
13	+13	5109	0801	3	13
13	-13	5109	0801	7	13
13	-13	5109	0804	2	13
13	+13	5109	0804	2	13
13	+13	5109	0806	2	13
13	+13	5109	0808	2	13
13	+13	5115	0801	2	13
13	-13	5115	0801	3	13
13	-13	5199	0801	2	13
13	-13	5211	0810	13	13
13	+13	5211	0810	4	13
13	+13	5213	0240	2	13
13	-13	5213	0240	4	13
13	-13	5213	0703	17	13
13	+13	5213	0703	20	13
13	-13	5213	1410	3	13
13	+13	5220	0801	5	13
13	-13	5220	0801	9	13
13	-13	5220	0803	2	13
13	-13	5220	0804	10	13
13	+13	5220	0804	5	13
13	-13	5299		2	13
13	+13	6011	0810	5	13
13	-13	6011	0810	9	13
13	-13	6011	1101	19	13
13	+13	6011	1101	8	13
13	-13	6011	1410	14	13
13	+13	6011	1410	7	13
13	-13	8004	0902	12	13
13	-13	8022	0902	7	13
13	-13	8028	0902	6	13
13	-13	8031	0902	3	13
13	-13	8034	0902	2	13
13	+13	8034	0902	4	13
13	-13	8037	0240	2	13
13	-13	8037	0902	5	13
13	-13	8099	0902	4	13
13	-13	8101	0902	2	13
13	+13	8110	0501	2	13
13	-13	8116	0902	8	13
13	-13	8122	0902	3	13
13	-13	8125	0902	3	13
13	-13	8128	0902	2	13
13	+13	8128	0902	2	13
13	-13	8135	0902	2	13
13	-13	8136	0902	2	13
13	-13	8137	0902	20	13
13	-13	8304	0505	11	13
13	-13	8307	0902	2	13
13	-13	8310	0216	3	13
13	-13	8310	0225	3	13
13	-13	8310	0240	6	13
13	-13	8310	0902	20	13
13	-13	8316	0902	2	13
13	+13	8319	0240	3	13
13	+13	8319	0305	4	13
13	+13	8319	0509	4	13
13	-13	8319	0902	14	13
13	+13	8319	0902	8	13
13	-13	8322	0240	2	13
13	-13	8322	0902	10	13
13	+13	8322	0902	2	13
13	-13	8325	0902	7	13
13	-13	8399	0107	2	13
13	-13	8419	0902	2	13
13	-13	8501	0902	2	13
13	+13	8516	0140	2	13
13	-13	8516	0240	3	13
13	-13	8516	0902	32	13
13	+13	8516	0902	6	13
13	-13	8519	0902	3	13
13	-13	8522	0902	14	13
13	+13	8522	0902	8	13
13	-13	8525	0902	6	13
13	-13	8541	0902	22	13
13	+13	8541	0902	3	13
13	-13	8599	0902	2	13
13	-13	8607	0901	2	13
13	-13	8607	0902	2	13
13	-13	8622	0901	24	13
13	+13	8622	0901	3	13
13	-13	8625	0901	2	13
13	-13	8631	0901	2	13
13	-13	8634	0901	9	13
13	-13	8707	0901	2	13
13	-13	8710	0901	51	13
13	+13	8710	0901	5	13
13	-13	8710	1410	2	13
13	-13	8713	0901	2	13
13	-13	8734	0901	5	13
13	-13	8740	0901	12	13
13	+13	8740	0901	14	13
13	-13	8743	0901	14	13
13	+13	8804	0801	22	13
13	-13	8804	0801	33	13
13	-13	8804	0808	2	13
13	-13	8810	0109	30	13
13	+13	8813	0505	2	13
13	-13	8813	0505	3	13
13	-13	8816	0225	2	13
13	-13	8816	0240	4	13
13	+13	8899	0107	2	13
13	-13	9010	0401	2	13
13	+13	9010	0401	2	13
13	+13	9049	0401	2	13
13	-13	9049	0704	4	13
14	-14	1010		2	14
14	+14	1020		5	14
14	-14	1020		8	14
14	+14	1101		101	14
14	-14	1101		97	14
14	+14	1102		13	14
14	-14	1102		14	14
14	-14	1103		19	14
14	+14	1103		21	14
14	+14	1104		35	14
14	-14	1104		38	14
14	-14	1106		6	14
14	-14	1107		20	14
14	+14	1107		24	14
14	-14	1108		11	14
14	+14	1108		14	14
14	+14	1109		2	14
14	-14	1110		3	14
14	+14	1112		16	14
14	-14	1112		34	14
14	+14	1113		14	14
14	-14	1113		18	14
14	-14	1202		18	14
14	+14	1202		70	14
14	-14	1203		2	14
14	+14	1203		2	14
14	+14	1302		9	14
14	+14	1303		2	14
14	+14	1401		5	14
14	-14	1402		2	14
14	+14	1402		3	14
14	-14	1403		2	14
14	-14	1404		2	14
14	-14	1501		12	14
14	+14	1501		12	14
14	-14	1505		11	14
14	+14	1505		9	14
14	+14	1507		3	14
14	-14	1507		5	14
14	-14	1509		22	14
14	+14	1509		8	14
14	-14	1515		5	14
14	+14	1519		3	14
14	-14	1519		4	14
14	-14	1521		11	14
14	+14	1521		9	14
14	+14	1602		1089	14
14	-14	1602		220	14
14	-14	1702		308	14
14	+14	1702		55	14
14	+14	1708		2	14
14	-14	1708		26	14
14	-14	1710		2	14
14	+14	1801		18	14
14	-14	1801		39	14
14	-14	1802		44	14
14	+14	1802		7	14
14	-14	1804		4	14
14	-14	1808		36	14
14	+14	1808		5	14
14	+14	1810		21	14
14	-14	1810		40	14
14	-14	1812	0225	2	14
14	-14	1816		4	14
14	-14	1820	0601	2	14
14	+14	1820		36	14
14	-14	1820		81	14
14	+14	1822		6	14
14	-14	1822		8	14
14	-14	1901		14	14
14	+14	1901		3	14
14	-14	1902		27	14
14	+14	1902		4	14
14	+14	1904		3	14
14	-14	1906		15	14
14	+14	1906		2	14
14	+14	1908		10	14
14	-14	1908		18	14
14	+14	1910		6	14
14	-14	1914		4	14
14	-14	1922		3	14
14	-14	1926		23	14
14	-14	2001		3	14
14	-14	2002		3	14
14	+14	2003		8	14
14	-14	2003		9	14
14	-14	2004		2	14
14	-14	2005		17	14
14	+14	2005		5	14
14	-14	2410		3	14
14	+14	3001	0401	12	14
14	+14	3003	0227	12	14
14	-14	3003	0227	4	14
14	+14	3003	0501	2	14
14	+14	3003	0702	2	14
14	-14	3003	0702	5	14
14	+14	3003	0704	8	14
14	-14	3031	0301	14	14
14	-14	3099	0301	4	14
14	-14	3099	0401	2	14
14	+14	3099	0401	4	14
14	-14	3101	0401	4	14
14	-14	3102	0227	14	14
14	+14	3102	0227	3	14
14	-14	3102	0305	2	14
14	+14	3102	0401	10	14
14	-14	3102	0401	3	14
14	-14	3102	0501	3	14
14	-14	3103	0107	6	14
14	-14	3103	0501	2	14
14	-14	3103	0704	2	14
14	-14	3104	0107	10	14
14	+14	3105	0107	2	14
14	-14	3105	0107	3	14
14	-14	3107	0501	2	14
14	-14	3107	0505	2	14
14	-14	3111	0101	2	14
14	-14	3111	0107	42	14
14	+14	3111	0107	8	14
14	-14	3111	0214	3	14
14	+14	3111	0214	4	14
14	-14	3111	0216	25	14
14	+14	3111	0216	6	14
14	+14	3111	0218	13	14
14	-14	3111	0218	15	14
14	-14	3111	0220	5	14
14	-14	3111	0222	9	14
14	+14	3111	0227	13	14
14	-14	3111	0227	57	14
14	+14	3111	0301	10	14
14	-14	3111	0301	278	14
14	+14	3111	0401	25	14
14	-14	3111	0401	82	14
14	+14	3111	0501	14	14
14	-14	3111	0501	99	14
14	-14	3111	0505	2	14
14	-14	3111	0602	6	14
14	+14	3111	0704	5	14
14	-14	3111	0704	8	14
14	-14	3111	1410	2	14
14	-14	3111		5	14
14	-14	3119	0107	4	14
14	+14	3121	0103	2	14
14	-14	3121	0105	12	14
14	+14	3121	0105	2	14
14	-14	3121	0107	33	14
14	+14	3121	0107	4	14
14	-14	3121	0203	18	14
14	+14	3121	0203	5	14
14	-14	3121	0208	22	14
14	+14	3121	0208	3	14
14	-14	3121	0212	14	14
14	+14	3121	0212	3	14
14	-14	3121	0214	2	14
14	-14	3121	0507	8	14
14	-14	3121	0509	3	14
14	-14	3121	1101	2	14
14	+14	3125	1101	2	14
14	-14	3125	1101	5	14
14	-14	3131	0305	13	14
14	+14	3131	0305	3	14
14	-14	3135	0301	30	14
14	+14	3135	0301	6	14
14	+14	3141	0220	4	14
14	-14	3141	0220	5	14
14	-14	3199	0210	2	14
14	-14	3199	0301	6	14
14	-14	3199	0501	5	14
14	-14	3901	0140	2	14
14	+14	3902	0601	15	14
14	-14	3902	0601	20	14
14	-14	3903	0140	2	14
14	+14	3903	0501	8	14
14	+14	3903	0601	10	14
14	-14	3903	0601	55	14
14	+14	3905	0501	6	14
14	-14	3905	0601	23	14
14	+14	3905	0601	8	14
14	+14	3909	0501	6	14
14	-14	5101	0801	11	14
14	-14	5102	0801	2	14
14	+14	5102	0801	2	14
14	+14	5104	0801	12	14
14	-14	5104	0801	82	14
14	-14	5105	0801	3	14
14	+14	5109	0801	3	14
14	-14	5109	0801	7	14
14	-14	5109	0808	5	14
14	-14	5115	0801	2	14
14	+14	5115	0801	3	14
14	-14	5199	0801	5	14
14	-14	5211	0810	10	14
14	-14	5213	0240	3	14
14	+14	5213	0240	5	14
14	-14	5213	0703	22	14
14	+14	5213	0703	4	14
14	+14	5213	0902	2	14
14	-14	5213	1410	2	14
14	+14	5220	0801	2	14
14	-14	5220	0801	8	14
14	+14	5220	0804	2	14
14	-14	5220	0804	9	14
14	-14	5299	0803	3	14
14	+14	6011	0810	2	14
14	-14	6011	0810	9	14
14	-14	6011	1101	20	14
14	+14	6011	1101	3	14
14	-14	6011	1410	13	14
14	-14	8004	0902	5	14
14	-14	8022	0902	3	14
14	-14	8028	0240	2	14
14	+14	8028	0902	2	14
14	-14	8028	0902	3	14
14	-14	8031	0240	2	14
14	-14	8031	0902	3	14
14	+14	8034	0902	2	14
14	-14	8034	0902	3	14
14	-14	8037	0240	2	14
14	-14	8037	0902	4	14
14	-14	8099	0902	2	14
14	-14	8116	0902	5	14
14	-14	8125	0902	2	14
14	-14	8131	0902	3	14
14	+14	8137	0902	4	14
14	-14	8137	0902	8	14
14	-14	8304	0505	15	14
14	-14	8310	0216	6	14
14	-14	8310	0225	3	14
14	-14	8310	0227	2	14
14	-14	8310	0240	4	14
14	-14	8310	0505	2	14
14	-14	8310	0902	12	14
14	-14	8319	0902	11	14
14	+14	8319	0902	2	14
14	-14	8322	0902	13	14
14	+14	8322	0902	2	14
14	+14	8325	0902	2	14
14	-14	8325	0902	6	14
14	-14	8501	0902	2	14
14	-14	8510	0801	3	14
14	-14	8516	0140	2	14
14	-14	8516	0240	3	14
14	-14	8516	0902	25	14
14	+14	8516	0902	6	14
14	-14	8519	0902	2	14
14	-14	8522	0902	21	14
14	+14	8522	0902	8	14
14	-14	8522	1410	2	14
14	-14	8525	0902	4	14
14	-14	8531	0902	5	14
14	-14	8541	0902	21	14
14	-14	8599	0902	2	14
14	-14	8622	0901	27	14
14	+14	8622	0901	3	14
14	-14	8631	0901	2	14
14	+14	8634	0901	2	14
14	-14	8634	0901	5	14
14	-14	8710	0901	28	14
14	+14	8710	0901	7	14
14	-14	8710	0902	2	14
14	+14	8740	0107	2	14
14	-14	8740	0901	13	14
14	+14	8740	0901	23	14
14	-14	8740	0902	3	14
14	+14	8740	0902	5	14
14	+14	8740	1410	2	14
14	-14	8743	0901	11	14
14	-14	8804	0801	139	14
14	+14	8804	0801	6	14
14	-14	8804		11	14
14	-14	8810	0109	29	14
14	-14	8813	0505	2	14
14	-14	8816	0216	16	14
14	-14	8816	0225	2	14
14	-14	8816	0240	6	14
14	-14	8899	0107	2	14
14	+14	8899	0107	2	14
14	-14	8899	0220	2	14
14	-14	9010	0401	2	14
14	+14	9029		2	14
14	+14	9049	0401	2	14
15	-15	1020		5	15
15	+15	1020		5	15
15	-15	1101		148	15
15	+15	1101		75	15
15	-15	1102		19	15
15	+15	1102		2	15
15	+15	1103		13	15
15	-15	1103		24	15
15	+15	1104		38	15
15	-15	1104		56	15
15	-15	1106		3	15
15	+15	1106		3	15
15	+15	1107		23	15
15	-15	1107		34	15
15	-15	1108		12	15
15	+15	1108		5	15
15	-15	1109		3	15
15	+15	1109		3	15
15	-15	1110		5	15
15	+15	1110		6	15
15	+15	1112		18	15
15	-15	1112		48	15
15	+15	1113		12	15
15	-15	1113		18	15
15	-15	1202		33	15
15	+15	1202		49	15
15	+15	1203		3	15
15	-15	1203		4	15
15	-15	1301		2	15
15	-15	1302		6	15
15	+15	1401		3	15
15	-15	1402		2	15
15	+15	1402		3	15
15	-15	1403		3	15
15	-15	1404		2	15
15	+15	1406		3	15
15	-15	1501		19	15
15	+15	1501		31	15
15	+15	1505		10	15
15	-15	1505		6	15
15	-15	1507		4	15
15	+15	1507		6	15
15	+15	1509		12	15
15	-15	1509		18	15
15	-15	1515		2	15
15	+15	1515		2	15
15	-15	1519		5	15
15	+15	1521		3	15
15	-15	1521		9	15
15	+15	1602		182	15
15	-15	1602		432	15
15	+15	1702		528	15
15	-15	1702		86	15
15	-15	1708		18	15
15	+15	1708		7	15
15	+15	1710		6	15
15	+15	1801		18	15
15	-15	1801		50	15
15	+15	1802		17	15
15	-15	1802		39	15
15	+15	1804		2	15
15	-15	1804		3	15
15	-15	1806		3	15
15	+15	1808		4	15
15	-15	1808		50	15
15	+15	1810		18	15
15	-15	1810		88	15
15	-15	1814		2	15
15	+15	1814		2	15
15	-15	1816		4	15
15	+15	1818		2	15
15	-15	1820	0601	3	15
15	-15	1820		146	15
15	+15	1820		32	15
15	-15	1822		13	15
15	+15	1822		9	15
15	-15	1830		3	15
15	-15	1835		2	15
15	+15	1835		2	15
15	-15	1840		2	15
15	+15	1901		3	15
15	-15	1901		9	15
15	-15	1902		15	15
15	+15	1902		2	15
15	-15	1906		21	15
15	+15	1906		3	15
15	-15	1908		11	15
15	+15	1908		8	15
15	-15	1910		3	15
15	+15	1910		7	15
15	-15	1914		3	15
15	+15	1922		2	15
15	-15	1922		8	15
15	-15	1926		12	15
15	+15	1926		5	15
15	-15	2001		9	15
15	-15	2002		2	15
15	-15	2003		15	15
15	+15	2003		3	15
15	-15	2004		5	15
15	-15	2005		26	15
15	+15	2005		4	15
15	-15	2410		4	15
15	-15	2430		2	15
15	-15	2440		2	15
15	-15	3001	0401	10	15
15	+15	3001	0401	7	15
15	-15	3003	0210	2	15
15	-15	3003	0227	4	15
15	+15	3003	0227	4	15
15	+15	3003	0501	3	15
15	-15	3003	0501	4	15
15	-15	3003	0702	3	15
15	-15	3003	0704	8	15
15	-15	3031	0301	2	15
15	-15	3099	0301	2	15
15	-15	3102	0227	11	15
15	+15	3102	0227	4	15
15	-15	3102	0401	11	15
15	+15	3102	0401	8	15
15	-15	3102	0501	4	15
15	-15	3102	0507	3	15
15	-15	3103	0107	5	15
15	-15	3103	0501	3	15
15	-15	3104	0107	8	15
15	-15	3105	0107	10	15
15	+15	3105	0107	2	15
15	-15	3107	0501	3	15
15	-15	3111	0107	35	15
15	+15	3111	0107	7	15
15	+15	3111	0214	3	15
15	-15	3111	0214	5	15
15	-15	3111	0216	21	15
15	+15	3111	0216	3	15
15	-15	3111	0218	27	15
15	+15	3111	0218	9	15
15	+15	3111	0220	2	15
15	-15	3111	0220	3	15
15	+15	3111	0222	3	15
15	-15	3111	0222	7	15
15	+15	3111	0227	10	15
15	-15	3111	0227	43	15
15	+15	3111	0301	19	15
15	-15	3111	0301	89	15
15	+15	3111	0401	23	15
15	-15	3111	0401	79	15
15	-15	3111	0501	109	15
15	+15	3111	0501	9	15
15	-15	3111	0505	4	15
15	-15	3111	0507	2	15
15	-15	3111	0602	6	15
15	-15	3111	0704	8	15
15	-15	3119	0107	2	15
15	+15	3121	0103	3	15
15	-15	3121	0105	18	15
15	+15	3121	0105	3	15
15	-15	3121	0107	42	15
15	+15	3121	0107	6	15
15	-15	3121	0203	18	15
15	+15	3121	0203	6	15
15	-15	3121	0208	19	15
15	-15	3121	0212	12	15
15	+15	3121	0212	2	15
15	-15	3121	0214	3	15
15	-15	3121	0230	2	15
15	-15	3121	0507	8	15
15	-15	3121	0509	7	15
15	-15	3121	1101	2	15
15	-15	3123	1101	3	15
15	-15	3125	1101	3	15
15	-15	3131	0305	17	15
15	+15	3131	0305	9	15
15	+15	3135	0301	14	15
15	-15	3135	0301	22	15
15	+15	3141	0220	4	15
15	-15	3141	0220	5	15
15	-15	3155	0401	2	15
15	-15	3199	0210	2	15
15	-15	3199	0301	5	15
15	-15	3199	0401	2	15
15	-15	3199	0501	4	15
15	-15	3902	0601	16	15
15	+15	3902	0601	26	15
15	-15	3903	0501	4	15
15	+15	3903	0601	13	15
15	-15	3903	0601	66	15
15	-15	3905	0140	2	15
15	-15	3905	0601	28	15
15	+15	3905	0601	6	15
15	-15	5101	0801	4	15
15	+15	5102	0801	3	15
15	-15	5102	0801	4	15
15	-15	5103	0801	2	15
15	+15	5104	0801	21	15
15	-15	5104	0801	64	15
15	-15	5107	0801	2	15
15	-15	5109	0801	4	15
15	+15	5109	0801	8	15
15	-15	5109	0804	2	15
15	+15	5109	0804	3	15
15	+15	5109	0808	3	15
15	-15	5115	0801	2	15
15	+15	5115	0801	6	15
15	-15	5199	0801	4	15
15	-15	5211	0810	2	15
15	+15	5213	0240	2	15
15	-15	5213	0240	9	15
15	-15	5213	0703	25	15
15	+15	5213	0703	6	15
15	-15	5213	0902	3	15
15	-15	5220	0801	5	15
15	+15	5220	0804	3	15
15	-15	5220	0804	9	15
15	-15	5230	0140	2	15
15	-15	5299		2	15
15	-15	6011	0810	23	15
15	+15	6011	0810	3	15
15	+15	6011	0902	2	15
15	-15	6011	1101	22	15
15	+15	6011	1101	7	15
15	-15	6011	1410	11	15
15	+15	6011	1410	6	15
15	-15	8004	0902	3	15
15	-15	8028	0240	2	15
15	-15	8028	0902	2	15
15	-15	8031	0902	2	15
15	-15	8034	0902	4	15
15	-15	8037	0240	2	15
15	-15	8037	0902	3	15
15	+15	8116	0902	2	15
15	-15	8116	0902	4	15
15	-15	8122	0902	2	15
15	-15	8125	0902	2	15
15	+15	8128	0902	3	15
15	-15	8131	0902	2	15
15	+15	8131	0902	2	15
15	-15	8137	0902	9	15
15	-15	8304	0505	10	15
15	-15	8310	0216	3	15
15	-15	8310	0225	3	15
15	-15	8310	0227	2	15
15	-15	8310	0240	3	15
15	-15	8310	0505	2	15
15	+15	8310	0902	3	15
15	-15	8310	0902	9	15
15	-15	8316	0902	2	15
15	-15	8319	0902	16	15
15	+15	8319	0902	4	15
15	+15	8322	0902	3	15
15	-15	8322	0902	9	15
15	-15	8325	0902	6	15
15	-15	8510	0902	2	15
15	-15	8516	0140	2	15
15	-15	8516	0240	3	15
15	-15	8516	0902	28	15
15	+15	8516	0902	6	15
15	-15	8519	0210	2	15
15	-15	8519	0902	2	15
15	+15	8519	0902	2	15
15	-15	8522	0902	12	15
15	+15	8522	0902	13	15
15	-15	8525	0902	2	15
15	+15	8531	0902	3	15
15	-15	8531	0902	6	15
15	-15	8541	0902	16	15
15	-15	8599	0902	3	15
15	-15	8607	0901	2	15
15	-15	8622	0901	13	15
15	+15	8622	0901	13	15
15	+15	8625	0901	2	15
15	-15	8631	0901	2	15
15	+15	8634	0901	3	15
15	-15	8634	0901	4	15
15	-15	8710	0901	38	15
15	+15	8710	0901	5	15
15	-15	8734	0901	2	15
15	+15	8740	0901	23	15
15	-15	8740	0901	9	15
15	+15	8740	0902	2	15
15	-15	8740	0902	4	15
