REFNO	NAME	NAMEORDER
12885	Scheerle J	3
12885	Shahbazi N	2
12885	Suchen S	5
12885	Witt MH	8
12886	Abruzzo LV	2
12886	Apostolidou E	4
12886	Cortes JE	5
12886	Lu G	7
12886	Medeiros LJ	6
12886	Qiu X	3
12886	Yin CC	1
12887	Ariizumi T	7
12887	Endo N	8
12887	Hotta T	5
12887	Kawashima H	3
12887	Li G	1
12887	Ogose A	2
12887	Tohyama T	6
12887	Umezu H	4
12888	Cheong JW	3
12888	Choi JR	8
12888	Kim J	6
12888	Lee K-A	5
12888	Lee SG	2
12888	Park TS	1
12888	Song J	4
12888	Yoon S	7
12889	Kokhno AV	4
12889	Kolosova LY	3
12889	Olshanskaya YV	1
12889	Udovichenko AI	2
1288	Fitzgerald PH	2
1288	Morris CM	1
12890	Dal Cin P	3
12890	Staropoli JF	1
12890	Wadleigh M	2
12891	Batanian JR	3
12891	Hoffman MW	1
12891	Janney S	2
12892	Cho B	8
12892	Chung NG	7
12892	Han K	5
12892	Kim HK	9
12892	Kim M	2
12892	Kim Y	4
12892	Lee J	6
12892	Lim J	3
12892	Park J	1
12893	Balleisen S	1
12893	Germing U	5
12893	Haas R	4
12893	Hildebrandt B	3
12893	Kuendgen A	2
12894	Choi JR	6
12894	Kim JS	4
12894	Lee J-H	3
12894	Park TS	1
12894	Song J	2
12894	Yang WI	5
12895	Huettner PC	4
12895	Lennerz JKM	1
12895	Mills JC	3
12895	Perry A	2
12895	Pfeifer JD	5
12896	Buchner T	11
12896	Dohner H	15
12896	Dohner K	14
12896	Ehninger G	8
12896	Ganser A	17
12896	Heil G	6
12896	Krahl R	10
12896	Krauter J	1
12896	Marschalek R	4
12896	Meyer C	5
12896	Niederwieser D	9
12896	Sauerland C	12
12896	Schafer I	3
12896	Schaich M	7
12896	Schlegelberger B	13
12896	Schlenk RF	16
12896	Wagner K	2
12897	Baldus CD	9
12897	Bloomfield CD	16
12897	Caligiuri MA	14
12897	Carroll AJ	12
12897	Holland KB	3
12897	Kolitz JE	13
12897	Langer C	1
12897	Larson RA	15
12897	Maharry K	5
12897	Marcucci G	2
12897	Mrozek K	8
12897	Paschka P	6
12897	Powell BL	11
12897	Radmacher MD	4
12897	Vij R	10
12897	Whitman SP	7
12898	Betancourt-Garcia RD	1
12898	Castro J	2
12898	Fernandez AC	3
12898	Fradera J	5
12898	Lopez-Enriquez A	4
12898	Pacheco E	6
12899	Andersen MK	4
12899	Autio K	5
12899	Blennow E	6
12899	Borgstrom G	7
12899	Ehrencrona H	8
12899	Forestier E	2
12899	Golovleva I	9
12899	Heim S	10
12899	Heinonen K	11
12899	Heyman M	3
12899	Hovland R	12
12899	Johannsson JH	13
12899	Johansson B	17
12899	Karrman K	1
12899	Kerndrup G	14
12899	Nordgren A	15
12899	Palmqvist L	16
1289	Atkin NB	1
1289	Baker MC	2
128	Furusawa S	2
128	Yamada Y	1
12900	Antin JH	13
12900	Appelbaum FR	11
12900	Cutler C	15
12900	DeAngelo DJ	8
12900	Djulbegovic BJ	6
12900	Dohner H	12
12900	Honda S	4
12900	Kopecky KJ	3
12900	Koreth J	1
12900	Sakamaki H	10
12900	Schlenk R	2
12900	Sierra J	5
12900	Soiffer RJ	14
12900	Stone RM	9
12900	Wadleigh M	7
12901	Avci Z	3
12901	Celasun B	5
12901	Sahin FI	2
12901	Sarialioglu F	6
12901	Yilmaz Z	4
12901	Yuregir OO	1
12902	Bismar TA	5
12902	Corcos J	4
12902	Darnel AD	1
12902	Lafargue CJ	2
12902	Vollmer RT	3
12903	Abbud-Mendez C	3
12903	Adeyinka A	1
12903	Lee MW	5
12903	Sanchez J	4
12903	Wei S	2
12904	Bleickardt E	7
12904	Borthakur G	5
12904	Chen T-T	8
12904	Cortes JE	2
12904	Kantarjian HM	9
12904	Liu D	6
12904	O'Brien S	3
12904	Quintas-Cardama A	1
12904	Ravandi F	4
12905	Alcoceba M	19
12905	Alonso JM	8
12905	Balanzategui A	16
12905	Barez A	14
12905	Bernal T	10
12905	Caballero MD	5
12905	Chillon MC	2
12905	de Coca AG	7
12905	Diaz-Mediavilla J	20
12905	Fernandez-Abellan P	13
12905	Garcia-Sanz R	3
12905	Giraldo P	9
12905	Gonzalez M	22
12905	Penarrubia MJ	15
12905	Perez C	4
12905	Queizan JA	11
12905	Ramos F	6
12905	Rodriguez JN	12
12905	San Miguel JF	21
12905	Santamaria CM	1
12905	Sarasquete ME	18
12905	Vidriales MB	17
12906	Bunting KD	13
12906	Ehninger G	14
12906	Gerson SL	12
12906	Illmer T	5
12906	Kang Z	6
12906	Laughlin MJ	10
12906	Lazarus HM	11
12906	Leahy P	7
12906	Li C	8
12906	Platzbecker U	2
12906	Schaich M	4
12906	Strunk CJ	1
12906	Thiede C	3
12906	Tse W	15
12906	Xie X	9
12907	Borthakur G	5
12907	Cortes J	9
12907	Jones D	3
12907	Kantarjian H	2
12907	Kornblau S	7
12907	O'Brien S	8
12907	Quintas-Cardama A	1
12907	Shan J	4
12907	Thomas D	6
12908	Bradley-Garelik MB	11
12908	Cortes J	2
12908	DiPersio J	6
12908	Dorlhiac-Llacer P	4
12908	Kantarjian H	1
12908	Khoroshko N	10
12908	Khoury HJ	9
12908	Kim DW	3
12908	Muller MC	7
12908	Pasquini R	5
12908	Radich JP	8
12908	Tallman MS	13
12908	Zhu C	12
12909	Fujita N	2
12909	Hamamoto K	5
12909	Hayashi Y	4
12909	Mizoguchi Y	1
12909	Taki T	3
1290	Cork A	3
1290	Freireich EJ	6
1290	Holmes RI	1
1290	Keating MJ	2
1290	McCredie KB	5
1290	Trujillo JM	4
12910	Adachi T	5
12910	Fukushima N	4
12910	Imahashi N	3
12910	Inamoto Y	1
12910	Kinoshita T	6
12910	Kurahashi S	2
12910	Miyamura K	8
12910	Naoe T	9
12910	Sugiura I	10
12910	Tsushita K	7
12911	Cortes J	4
12911	Faderl S	5
12911	Garcia-Manero G	6
12911	Huh Y	10
12911	Jorgensen JL	3
12911	Kantarjian HM	13
12911	Keating MJ	12
12911	Koller C	8
12911	O'Brien S	2
12911	Pierce S	9
12911	Thomas DA	1
12911	Verstovsek S	7
12911	Wierda W	11
12912	Chastain C	9
12912	Chen W	2
12912	Collins RH	10
12912	Doolittle J	5
12912	Garcia R	6
12912	Henderson S	4
12912	Holdridge S	8
12912	Patel S	7
12912	Tirado CA	1
12912	Valdez FJ	3
12913	Debiec-Rychter M	7
12913	Geurts van Kessel A	6
12913	Huys E	3
12913	Kersten M	4
12913	Merkx G	5
12913	Schoenmakers EFPM	8
12913	Sweers M	2
12913	van Rijk A	1
12914	Campbell LJ	2
12914	Rayeroux KC	1
12915	Amyere M	2
12915	Girardot M	5
12915	Knoops L	1
12915	Michaux L	6
12915	Selleslag D	3
12915	van Hees J	4
12916	Cho S-G	7
12916	Han K	5
12916	Kim H-J	6
12916	Kim M	2
12916	Kim Y	4
12916	Lee S	1
12916	Lim J	3
12916	Min W-S	8
12917	Kim H-J	3
12917	Kim S-H	6
12917	Koo HH	5
12917	Park H-D	2
12917	Park K-J	1
12917	Yoo KH	4
12918	Fukao T	2
12918	Funato M	1
12918	Hori T	4
12918	Kaneko H	9
12918	Kondo N	10
12918	Orii K	7
12918	Ozeki M	6
12918	Sasai H	3
12918	Teramoto T	8
12918	Terazawa D	5
12919	Cao X	2
12919	Fan L	4
12919	Li J-Y	9
12919	Liu Q	3
12919	Miao K-R	5
12919	Qiu H-R	6
12919	Qiu H-X	8
12919	Xu W	1
12919	Zhu D-X	7
1291	Atkin NB	1
1291	Baker MC	2
12920	Alseraye F	1
12920	McGowan-Jordan J	4
12920	Padmore R	2
12920	Wozniak M	3
12921	Aisner S	3
12921	Benevenia J	4
12921	Hameed M	5
12921	Maghari A	1
12921	Ma N	2
12922	Bacovský J	5
12922	Balcarkova J	1
12922	Holzerova M	4
12922	Indrak K	6
12922	Jarosova M	7
12922	Scudla V	3
12922	Urbankova H	2
12923	Bueti G	6
12923	Chinnaiyan AM	14
12923	Gaston S	8
12923	Genega EM	5
12923	Johnson LA	12
12923	Kearney MC	11
12923	Mehra R	2
12923	Mosquera J-M	1
12923	Perner S	4
12923	Regan MM	3
12923	Rubin MA	15
12923	Sanda MG	16
12923	Shah RB	7
12923	Tang JM	13
12923	Tomlins SA	9
12923	Wei JT	10
12924	Hamaji M	3
12924	Kato T	6
12924	Kohno Y	7
12924	Morikawa H	1
12924	Tanaka T	2
12924	Toguchida J	8
12924	Ueno Y	4
12924	Yasuda S	5
12925	Campbell LJ	3
12925	McNab AA	4
12925	Mercer B	2
12925	Ong LY	1
12926	Andersen M	5
12926	Brettler D	4
12926	Hao S	9
12926	Miron PM	6
12926	Pechet L	7
12926	Tang G	1
12926	Wang SA	3
12926	Woda BA	8
12926	Woods LJ	2
12927	Brookes CL	2
12927	Burnett AK	8
12927	Goldstone AH	4
12927	Howman AJ	3
12927	Milligan DW	5
12927	Moorman AV	7
12927	Prentice AG	6
12927	Wheatley K	1
12928	Anaissie E	6
12928	Barlogie B	9
12928	Cartron M-A	4
12928	Crowley J	8
12928	Haessler J	5
12928	Nair B	2
12928	Shaughnessy JD Jr	3
12928	van Rhee F	7
12928	Zhou Y	1
12929	Beelen D	13
12929	Brand R	2
12929	Cordonnier C	12
12929	Cornish J	9
12929	Deconinck E	14
12929	Devergie A	7
12929	de Witte T	16
12929	Dierlamm J	5
12929	Gratwohl A	11
12929	Kroger N	1
12929	Ljungman P	10
12929	Niederwieser D	6
12929	Ruutu T	8
12929	Symeonidis A	15
12929	van Biezen A	3
12929	Zander A	4
1292	Andersson L	7
1292	Borgstrom GH	5
1292	de la Chapelle A	8
1292	Ekblom M	3
1292	Knuutila S	2
1292	Rossi L	4
1292	Tallman JK	6
1292	Teerenhovi L	1
12930	Chen C-Y	2
12930	Chen Y-C	12
12930	Chou W-C	1
12930	Hou H-A	3
12930	Hsu S-C	11
12930	Huang C-F	15
12930	Huang S-Y	10
12930	Huang Y-N	13
12930	Ko B-S	8
12930	Lin L-I	4
12930	Tang J-L	5
12930	Tien H-F	16
12930	Tsay W	7
12930	Tseng M-H	14
12930	Wu S-J	9
12930	Yao M	6
12931	Burthem J	4
12931	Cavet J	6
12931	Greenfield H	7
12931	Houghton JB	8
12931	Lucas GS	3
12931	Tholouli E	1
12931	Watt S	2
12931	Yin JAL	5
12932	Bae KW	3
12932	Chi HS	7
12932	Ghim TT	2
12932	Im HJ	4
12932	Jang SS	5
12932	Park CJ	6
12932	Park JA	1
12932	Seo JJ	8
12933	Hayashi Y	6
12933	Ida K	4
12933	Igarashi T	7
12933	Koh K	3
12933	Motomura A	2
12933	Taki T	5
12933	Takita J	1
12934	Ahlgren T	4
12934	Billstrom R	2
12934	Bjor O	3
12934	Brune M	11
12934	Hedenus M	5
12934	Hoglund M	6
12934	Lindmark A	7
12934	Markevarn B	8
12934	Nilsson B	9
12934	Sallerfors B	10
12934	Wahlin A	1
12935	Bai S	6
12935	Han Y	1
12935	Pan J	4
12935	Wu Y	5
12935	Xue Y	2
12935	Zhang J	3
12936	Brandal P	2
12936	Dahlback H-S	1
12936	Gorunova L	4
12936	Heim S	6
12936	Meling TR	3
12936	Scheie D	5
12937	Chi H	3
12937	Chung W	4
12937	Huh J	1
12937	Moon H	2
12938	Bea S	3
12938	Braziel RM	9
12938	Campo E	19
12938	Chan W-C	8
12938	Delabie J	12
12938	Fitzgibbon J	15
12938	Gascoyne RD	7
12938	Hartmann EM	17
12938	Jaffe ES	13
12938	Leich E	1
12938	Lister A	14
12938	Moreno V	6
12938	Mueller-Hermelink H-K	18
12938	Ott G	20
12938	Rimsza LM	10
12938	Rosenwald A	21
12938	Salaverria I	2
12938	Staudt LM	16
12938	Weisenburger DD	11
12938	Wright G	5
12938	Zettl A	4
12939	Kwong Y-L	5
12939	Pang A	4
12939	Siu LLP	3
12939	Wong K-F	1
12939	Yuen H-L	2
1293	Ekedhal C	3
1293	Mark J	2
1293	Stenman G	1
12940	Abruzzo LV	4
12940	Jetly R	2
12940	Lennon PA	3
12940	Lin P	1
12940	Medeiros LJ	6
12940	Prajapati S	5
12941	Boyd N	4
12941	Cox ME	11
12941	De Luca A	3
12941	Fazli L	7
12941	Gleave ME	10
12941	Huntsman DG	12
12941	Hurtado-Coll A	6
12941	Jones EC	8
12941	Leung S	5
12941	Miller MA	2
12941	Palmer JB	9
12941	Rajput AB	1
12942	Attard G	2
12942	Berney D	13
12942	Clark J	1
12942	Cooper CS	15
12942	Cuzick J	9
12942	De-Bono J	6
12942	Eeles R	7
12942	Fisher G	10
12942	Flohr P	4
12942	Foster CS	12
12942	Jhavar S	3
12942	Kovacs G	14
12942	Parker MD	11
12942	Reid A	5
12942	Scardino P	8
12943	Denley RC	2
12943	Filippa DA	3
12943	Teruya-Feldstein J	4
12943	Zhang D	1
12944	Berthou C	8
12944	De Braekeleer E	1
12944	De Braekeleer M	10
12944	Douet-Guilbert N	3
12944	Ferec C	9
12944	Ianotto J-C	2
12944	Le Bris M-J	6
12944	Marschalek R	7
12944	Meyer C	4
12944	Morel F	5
12945	Angioni A	9
12945	Crescenzi B	7
12945	La Starza R	2
12945	Mecucci C	8
12945	Pierini V	6
12945	Pinto RM	5
12945	Roberti MC	1
12945	Sirleto P	4
12945	Surace C	3
12946	Fujimoto H	4
12946	Gotoh M	1
12946	Iguchi T	3
12946	Kiyoi H	6
12946	Kodama A	5
12946	Naoe T	7
12946	Ohyashiki K	8
12946	Sasaki Y	2
12947	Neragi-Miandoab S	1
12947	Sugarbaker DJ	2
12948	Miyagi T	3
12948	Nagasaki A	2
12948	Ohshima K	5
12948	Okudaira T	1
12948	Taira T	4
12948	Takasu N	6
12949	Armstrong J	13
12949	Cai Z	8
12949	Cao X	11
12949	Cheng J	5
12949	Downing JR	20
12949	Ganti R	7
12949	Goorha S	9
12949	Ishii M	3
12949	Ma J	6
12949	Mullighan CG	2
12949	Obert C	12
12949	Pounds SB	10
12949	Radtke I	1
12949	Raimondi SC	18
12949	Ribeiro RC	16
12949	Rubnitz JE	17
12949	Shurtleff SA	19
12949	Song G	15
12949	Su X	4
12949	Zhang J	14
1294	Clark JW	3
1294	Finan JB	2
1294	Gallo RC	5
1294	Nowell PC	1
1294	Sarin PS	4
12950	Bleickardt E	8
12950	Cortes J	10
12950	Dejardin D	9
12950	Hamerschlak N	6
12950	Holowiecki J	5
12950	Hughes T	7
12950	Jootar S	4
12950	Kantarjian H	1
12950	Levy V	3
12950	Pasquini R	2
12950	Shah NP	11
12951	Han J-Y	5
12951	Kim D-C	3
12951	Kim K-E	1
12951	Kim K-U	2
12951	Park J-I	4
12952	Chen W	1
12952	Huang Q	4
12952	Kim Y	3
12952	McNamara M	2
12953	Cheng Y	3
12953	Chen Z	5
12953	Jie J	6
12953	Mao L	1
12953	Wang H	2
12953	Wang Y	4
12954	Arnoulet C	4
12954	Blaise D	10
12954	Charbonnier A	7
12954	Coso D	8
12954	Dastugue N	6
12954	Gastaut J-A	9
12954	Lafage M	5
12954	Mozziconacci MJ	2
12954	Prebet T	1
12954	Sainty D	3
12954	Vey N	11
12955	Alici E	4
12955	Bjorkstrand B	5
12955	Deneberg S	3
12955	Gahrton G	9
12955	Jansson M	6
12955	Lerner R	7
12955	Nahi H	10
12955	Paul E	1
12955	Sutlu T	2
12955	Wallblom A	8
12956	Burmeister T	1
12956	Marschalek R	6
12956	Meyer C	2
12956	Reinhardt R	4
12956	Thiel E	5
12956	Thiel G	3
12957	Ahmed N	5
12957	Cang S	2
12957	Liu D	7
12957	Mathews T	6
12957	Primanneni S	4
12957	Seiter K	3
12957	Tan J	1
12958	Jeon I-S	1
12958	Yi DY	2
12959	Baumgart M	2
12959	Bertsch HP	7
12959	Gesk S	3
12959	Ghadimi BM	5
12959	Kaune KM	1
12959	Middel P	4
12959	Neumann C	9
12959	Schon MP	8
12959	Siebert R	6
1295	Balaban G	3
1295	Brangman D	4
1295	Feder M	2
1295	Gilbert F	1
1295	Lurie DK	5
1295	Podolsky R	6
1295	Rinaldt V	7
1295	Vinikoor N	8
1295	Weisband J	9
12960	Hamamoto K	11
12960	Hanada R	15
12960	Horibe K	3
12960	Imaizumi M	12
12960	Kigasawa H	5
12960	Kobayashi R	10
12960	Kudo K	9
12960	Morimoto A	13
12960	Nakayama H	8
12960	Tabuchi K	4
12960	Tawa A	2
12960	Tsuchida M	6
12960	Tsuchiya S	14
12960	Tsukimoto I	1
12960	Yabe H	7
12961	Colovic M	4
12961	Colovic N	3
12961	Pavlovic S	5
12961	Stojiljkovic M	2
12961	Tosic N	1
12962	Abdelhay E	8
12962	de Figueiredo AF	1
12962	de Jesus Marques-Salles T	5
12962	Liehr T	3
12962	Macedo Silva ML	9
12962	Mkrtchyan H	2
12962	Ribeiro RC	7
12962	Santos N	6
12962	Soares Ventura EM	4
12963	Abruzzo LV	4
12963	Lennon PA	2
12963	Lin P	1
12963	Yin CC	3
12964	Bodner L	5
12964	Kachko P	4
12964	Manor E	1
12964	Noyhous M	3
12964	Tetro S	2
12965	Ahmad F	1
12965	Dalvi R	2
12965	Das BR	3
12965	Mandava S	4
12966	Beacci D	10
12966	Berchicci L	7
12966	Brandimarte L	2
12966	Crescenzi B	6
12966	Gorello P	5
12966	La Starza R	1
12966	Martelli MF	12
12966	Matteucci C	8
12966	Mecucci C	13
12966	Nofrini V	4
12966	Pierini V	3
12966	Romoli S	9
12966	Rosati R	11
12967	Gotoh M	6
12967	Haraguchi K	1
12967	Itoyama T	5
12967	Ohno N	2
12967	Taniwaki M	7
12967	Tokunaga M	3
12967	Tokunaga M	4
12967	Tubouchi H	8
12968	Cho SG	5
12968	Han K	8
12968	Jung CK	3
12968	Kim CC	10
12968	Kim DW	6
12968	Kim M	1
12968	Kim Y	7
12968	Lee S	2
12968	Lim J	4
12968	Min WS	9
12969	Amagasaki T	20
12969	Branford S	14
12969	Hughes T	13
12969	Ishikawa J	16
12969	Jinnai I	6
12969	Kawaguchi T	9
12969	Kobayashi Y	5
12969	Maeda Y	4
12969	Miyamura K	11
12969	Miyazaki Y	12
12969	Naoe T	22
12969	Natori H	21
12969	Nishimura M	8
12969	Ohyashiki K	7
12969	Okada M	17
12969	Okamoto S	15
12969	Tanaka H	10
12969	Tanii H	19
12969	Tojo A	1
12969	Urabe A	3
12969	Usui N	18
12969	Usuki K	2
1296	Bloom ML	6
1296	Gajera R	4
1296	Gavigan M	3
1296	Gomez GA	9
1296	Han T	1
1296	Henderson ES	10
1296	Minowada J	5
1296	Ozer H	2
1296	Sadamori N	7
1296	Sandberg AA	8
12970	Bertoni F	12
12970	Cencini E	9
12970	De Paoli L	4
12970	Forconi F	16
12970	Gaidano G	15
12970	Gattei V	13
12970	Gozzetti A	7
12970	Lauria F	14
12970	Pinto V	11
12970	Puma A	3
12970	Rasi S	5
12970	Raspadori D	10
12970	Rossi D	1
12970	Sozzi E	2
12970	Spina V	6
12970	Tassi M	8
12971	Haga H	3
12971	Isoda K	4
12971	Nishikori M	2
12971	Ohno H	1
12972	Goede J	4
12972	Schanz U	3
12972	Stussi G	1
12972	Tichelli A	2
12973	Bahlis NJ	13
12973	Bruyere H	11
12973	Chang H	5
12973	Chen C	8
12973	Fu T	3
12973	Horsman DE	6
12973	Mansoor A	7
12973	Masih-Khan E	9
12973	Reece D	1
12973	Roland B	4
12973	Song KW	2
12973	Stewart DA	12
12973	Trieu Y	10
12974	Bergsagel PL	9
12974	Buadi F	8
12974	Dalton RJ	11
12974	Dingli D	13
12974	Dispenzieri A	7
12974	Fonseca R	3
12974	Gertz MA	10
12974	Greipp PR	21
12974	Hayman SR	6
12974	Kapoor P	1
12974	Kumar S	2
12974	Kyle RA	20
12974	Lacy MQ	4
12974	Lust JA	15
12974	Mikhael JR	12
12974	Rajkumar SV	22
12974	Reeder CB	14
12974	Roy V	17
12974	Russell SJ	16
12974	Stewart AK	19
12974	Witzig TE	5
12974	Zeldenrust SR	18
12975	D'Addabbo P	4
12975	Lonoce A	3
12975	Mandahl N	6
12975	Mertens F	2
12975	Rennstam K	5
12975	Storlazzi CT	7
12975	Trombetta D	1
12976	Campana D	5
12976	Cheng C	6
12976	Downing JR	11
12976	Evans WE	12
12976	Howard SC	10
12976	Jeha S	1
12976	Onciu M	4
12976	Pei D	2
12976	Pui C-H	14
12976	Raimondi SC	3
12976	Relling MV	13
12976	Ribeiro RC	8
12976	Rubnitz JE	9
12976	Sandlund JT	7
12977	Bleickardt E	10
12977	Branford S	4
12977	Hanfstein B	6
12977	Hochhaus A	1
12977	Hughes TP	12
12977	Kantarjian HM	5
12977	Kim D-W	8
12977	Lambert A	11
12977	Lipton JH	9
12977	Muller MC	2
12977	Radich J	3
12977	Rousselot P	7
12978	Bae Y-K	3
12978	Cho HS	1
12978	Kim M-K	2
12979	Borthakur G	8
12979	Burger JA	7
12979	Cortes J	10
12979	Jabbour E	1
12979	Jones D	2
12979	Kantarjian HM	3
12979	Koller C	6
12979	O'Brien S	4
12979	Tam C	5
12979	Wierda WG	9
1297	Douglass EC	1
1297	Green AA	3
1297	Look AT	4
1297	Wilimas JA	2
12980	Bartuma H	1
12980	Collin A	3
12980	Domanski HA	5
12980	Mandahl N	6
12980	Mertens F	7
12980	Panagopoulos I	2
12980	Trombetta D	4
12981	Abruzzese E	8
12981	Apperley JF	1
12981	Bullorsky EO	7
12981	Cortes JE	2
12981	de Souza CA	11
12981	Erben P	18
12981	Heim D	10
12981	Hochhaus A	9
12981	Hughes TP	17
12981	Khoury HJ	14
12981	Kim D-W	3
12981	Kim H-J	15
12981	Larson RA	12
12981	Lipton JH	13
12981	Roboz GJ	5
12981	Rosti G	6
12981	Roy L	4
12981	Sillaber C	16
12981	Stone RM	20
12981	Van Tornout J	19
12982	de Oliveira FM	1
12982	Falcao RP	7
12982	Jacomo RH	6
12982	Marinato AF	5
12982	Rego EM	4
12982	Simoes BP	3
12982	Tone LG	2
12983	Bennour A	1
12983	Elloumi M	4
12983	Khelif A	5
12983	Laatiri MA	3
12983	Saad A	6
12983	Sennana H	2
12984	Davis C	3
12984	Dunlap JB	1
12984	Himoe E	4
12984	Magenis RE	2
12984	Mansoor A	5
12985	Arbini AA	5
12985	Chen W	3
12985	Deisch J	1
12985	Fuda FB	2
12985	Karandikar N	4
12985	Wang H-Y	7
12985	Zhou XJ	6
12986	Admane S	9
12986	Chirieac LR	15
12986	Costa DB	5
12986	Digumarthy SR	4
12986	Heist RS	6
12986	Iafrate AJ	18
12986	Kobayashi S	12
12986	Kwak EL	16
12986	Lynch TJ	17
12986	Mark EJ	13
12986	McDermott U	10
12986	Mino-Kenudson M	3
12986	Rodig SJ	14
12986	Settleman J	11
12986	Shaw AT	1
12986	Solomon B	7
12986	Stubbs H	8
12986	Yeap BY	2
12987	Bardi A	2
12987	Cavazzini F	1
12987	Ciccone M	3
12987	Cuneo A	8
12987	Gorello P	5
12987	La Starza R	6
12987	Mecucci C	7
12987	Rigolin GM	4
12988	Berg T	1
12988	Buechner J	3
12988	Busund L-T	4
12988	Kalsaas A-H	2
12989	Jo DY	7
12989	Koo SH	2
12989	Ko YH	6
12989	Kwon KC	3
12989	Park JW	4
12989	Shin SY	1
12989	Song JH	5
1298	Potter AM	2
1298	Sokol RJ	3
1298	Watmore ae	1
1298	Wood JK	4
12990	Katayama Y	5
12990	Matsui T	6
12990	Minagawa K	4
12990	Nishikawa S	3
12990	Shimoyama M	1
12990	Yamamoto K	2
12991	Baia M	3
12991	Bisig B	1
12991	Boniver J	7
12991	Copie-Bergman C	2
12991	Delbecque K	5
12991	de Leval L	8
12991	Fassotte M-F	6
12991	Gaulard P	4
12992	Ashfaq R	5
12992	Bogusz AM	1
12992	Chen W	6
12992	Garcia R	3
12992	Seegmiller AC	2
12992	Shang P	4
12993	Kimura H	6
12993	Konoike Y	2
12993	Morii T	5
12993	Nakamine H	3
12993	Nakamura S	4
12993	Yamamoto Y	1
12994	Ben-Neriah S	4
12994	Connors JM	11
12994	Dyer MJS	7
12994	Gascoyne RD	12
12994	Horsman DE	13
12994	Johnson NA	1
12994	Klasa R	10
12994	Kuruvilla J	9
12994	Ludkovski O	3
12994	Savage KJ	2
12994	Siebert R	8
12994	Steidl C	6
12994	Woods R	5
12995	Barrette TR	8
12995	Brenner JC	3
12995	Cao X	4
12995	Chinnaiyan AM	14
12995	Grasso C	9
12995	Kalyana-Sundaram S	5
12995	Khrebtukova I	7
12995	Kumar-Sinha C	13
12995	Lonigro RJ	11
12995	Luo S	6
12995	Maher CA	1
12995	Palanisamy N	2
12995	Schroth G	12
12995	Yu J	10
12996	Ahn K-S	3
12996	Bang S-M	5
12996	Kim B-K	11
12996	Kim I	4
12996	Koh Y	1
12996	Lee J-H	6
12996	Park J	2
12996	Park S	10
12996	Soon Lee D	8
12996	Yiul Lee Y	9
12996	Yoon S-S	7
12997	Li Y	1
12997	Mi Y	5
12997	Qiu L	2
12997	Wang J	6
12997	Zhao Y	4
12997	Zou D	3
12998	Cheong J-W	7
12998	Choi JR	8
12998	Hong DJ	5
12998	Kim J	1
12998	Lee K-A	4
12998	Min YH	6
12998	Park TS	2
12998	Song J	3
12999	Bajciova V	6
12999	Jarosova M	9
12999	Kodet R	8
12999	Malis J	2
12999	Pýcha K	4
12999	Snajdauf J	3
12999	Starý J	7
12999	Stejskalova E	1
12999	Urbankova H	5
1299	Cassiman JJ	2
1299	David G	3
1299	Fryns JP	4
1299	Sokal G	5
1299	Van Den Berghe H	1
129	Angervall L	4
129	Hagmar B	3
129	Mark J	2
129	Seidal T	1
12	Freeman CB	3
12	Geary CG	4
12	Mir MA	2
12	Muldal S	1
13000	Cheng J	2
13000	Ida-Yonemochi H	3
13000	Maruyama S	4
13000	Saku T	5
13000	Swelam WM	1
13001	Han J-Y	7
13001	Kim K-E	2
13001	Kim K-H	3
13001	Kim S-H	4
13001	Park J-I	5
13001	Shaffer LG	6
13001	Woo K-S	1
13002	Castel A	7
13002	Dik WA	5
13002	Hooijkaas H	6
13002	Jansen PM	4
13002	van Rossum AP	1
13002	Vlasveld IN	3
13002	Vlasveld LT	2
13003	Fujii S	12
13003	Hayashi T	13
13003	Hyo R	9
13003	Ishigatsubo Y	14
13003	Kikuchi A	8
13003	Koike J	5
13003	Masaki Y	11
13003	Miura I	15
13003	Miyamoto K	7
13003	Motomura S	6
13003	Nakamura N	3
13003	Takeuchi K	4
13003	Tokunaka M	2
13003	Tomita N	1
13003	Yakushijin Y	10
13004	Alonzo T	3
13004	Appelbaum F	9
13004	Feusner J	14
13004	Gerbing R	4
13004	Gregory J	1
13004	Kim H	2
13004	Rowe J	12
13004	Schiffer C	8
13004	Shepherd L	7
13004	Tallman M	13
13004	Weinstein H	6
13004	Wiernik P	11
13004	Willman C	10
13004	Woods W	5
13005	Akasaka T	2
13005	Bottcher S	5
13005	Dyer MJS	9
13005	Gesk S	4
13005	Harder L	7
13005	Klapper W	3
13005	Kneba M	8
13005	Nagel I	1
13005	Ritgen M	6
13005	Siebert R	10
13006	Balgobind BV	1
13006	Beverloo HB	6
13006	Marschalek R	4
13006	Meyer C	3
13006	Pieters R	5
13006	Van den Heuvel-Eibrink MM	7
13006	Zwaan CM	2
13007	Breitenbuecher F	4
13007	Dohner H	11
13007	Dohner K	13
13007	Du J	6
13007	Fischer T	12
13007	Ganser A	10
13007	Groner S	7
13007	Kayser S	1
13007	Krauter J	9
13007	Londono MC	3
13007	Schlenk RF	2
13007	Spath D	8
13007	Wittke K	5
13008	Copia C	6
13008	Criscuolo C	2
13008	Ferrara F	1
13008	Izzo T	4
13008	Palmieri S	9
13008	Pane F	10
13008	Pedata M	5
13008	Riccardi C	3
13008	Tarsitano M	8
13008	Vicari L	7
13009	Alonzo TA	5
13009	Auvrignon A	6
13009	Balgobind BV	1
